 # sweep    Energy    eta
        4619  -722.76097709974783        9.1490393372891818E-002
        4620  -716.67786809885126        9.5471384266443013E-002
        4621  -713.76365772595113        9.2512619011146824E-002
        4622  -717.69974212906300        9.5648341693388733E-002
        4623  -707.95957691245758        9.4416454257768817E-002
        4624  -708.06704408659004        8.8983954421260808E-002
        4625  -712.34271303473543        8.6226241891549149E-002
        4626  -717.80792425900131        8.5115704875158155E-002
        4627  -721.03169334707411        9.0479441327213292E-002
        4628  -721.36691894954561        8.4487545911895084E-002
        4629  -720.71132225403153        8.9811697669987089E-002
        4630  -726.76118835736111        8.7837894654264767E-002
        4631  -732.62142177325165        8.7513169980075009E-002
        4632  -730.88190820671764        8.4019470841684193E-002
        4633  -729.12823977418759        8.2172964326062123E-002
        4634  -728.96219028009500        8.8983943813547461E-002
        4635  -728.25772636396346        8.6226231612580737E-002
        4636  -726.50320161208947        8.5907465036068234E-002
        4637  -728.45873204276882        8.8819305491639439E-002
        4638  -726.07552771627047        9.1829843014283222E-002
        4639  -726.83228121872332        8.7351247681159525E-002
        4640  -723.24147031344489        8.7028322074222106E-002
        4641  -726.14384990239648        8.6706590279054793E-002
        4642  -726.20725878030487        8.3245091400432181E-002
        4643  -720.99254525379888        8.2172949632392397E-002
        4644  -729.81945141805522        8.4958208387178782E-002
        4645  -729.07735281495582        8.3864002804394724E-002
        4646  -729.67371149956534        8.2020913029451331E-002
        4647  -730.41602577428262        8.3245081476844576E-002
        4648  -726.20936629533276        8.6066680226962816E-002
        4649  -724.24926374854863        8.4958198259371731E-002
        4650  -722.20833774044536        8.4644119428610679E-002
        4651  -721.65776642587150        9.3373141949278787E-002
        4652  -720.49705144619713        8.7189614587119157E-002
        4653  -725.13027560050136        9.3546215833148982E-002
        4654  -725.05117137064929        8.4175171897818757E-002
        4655  -725.20544220447744        9.2000028863609792E-002
        4656  -729.40439826417162        8.6706564438481071E-002
        4657  -726.66965604851293        9.1321063179945400E-002
        4658  -726.93168363392942        8.1415579255795623E-002
        4659  -720.37406093218544        8.1114597002613559E-002
        4660  -718.79261453425272        9.4591405615706947E-002
        4661  -725.45626258895231        9.2512558355166974E-002
        4662  -723.97381258526912        8.0964523392294055E-002
        4663  -723.92437611714558        8.3708822442216432E-002
        4664  -720.89975994051440        8.6546139729755237E-002
        4665  -721.70116433010412        8.1566479207356324E-002
        4666  -717.48066824931686        8.5907424072206459E-002
        4667  -714.86674784435934        9.2170546595301939E-002
        4668  -719.99042332333897        8.8490915754614374E-002
        4669  -714.93836775674617        8.8983901382706634E-002
        4670  -714.42662178789419        8.6226190496719243E-002
        4671  -716.48147081346417        8.9148834177483441E-002
        4672  -720.79387741475705        8.7189598996402468E-002
        4673  -715.56268823964353        8.7675334948593836E-002
        4674  -716.85826921586147        9.3200371611330435E-002
        4675  -724.22478265085181        9.4591394339533272E-002
        4676  -728.38383043224701        8.7513117818176375E-002
        4677  -728.06892965983252        8.5589830981983944E-002
        4678  -727.47547729499263        8.4487490517561381E-002
        4679  -731.74885878192936        7.9626279809832876E-002
        4680  -729.64237328507079        8.2325218985602494E-002
        4681  -727.47778255156220        8.4331171545116421E-002
        4682  -729.30680035394687        9.3027920954063856E-002
        4683  -730.55571795271590        8.4487480445868221E-002
        4684  -733.87552423671877        8.0366976443989532E-002
        4685  -735.33052410767209        8.3091021591908801E-002
        4686  -729.78044189634784        9.0815096808379958E-002
        4687  -730.19072591954966        9.0479365825315225E-002
        4688  -724.90452832229278        8.4487475410022106E-002
        4689  -723.88127114113161        8.4175136777207407E-002
        4690  -726.10077098342038        8.6226164799315719E-002
        4691  -726.92520869646353        9.8707294517552863E-002
        4692  -727.49317814034532        9.5648244774985389E-002
        4693  -728.83132527413272        8.8490884107802342E-002
        4694  -729.02946203942508        8.8163745420977324E-002
        4695  -724.30683275183731        8.5431452087926185E-002
        4696  -725.70359618266639        8.2020859252367601E-002
        4697  -728.95722184005797        8.4800962891457429E-002
        4698  -729.69464867476074        8.4487465338330806E-002
        4699  -728.91699172568144        8.1114558324168751E-002
        4700  -727.00207002642389        7.8600727203856788E-002
        4701  -731.36053720056805        7.9773849114247800E-002
        4702  -730.82592347250977        8.0218271694526888E-002
        4703  -730.76995663679736        8.6867234738685475E-002
        4704  -734.00702064282177        8.5748442157997914E-002
        4705  -737.83113023412022        8.7028244264873433E-002
        4706  -743.23905493440509        8.9148791668016772E-002
        4707  -738.50286994383077        8.4019380698619583E-002
        4708  -740.84286339424852        8.6867224383304742E-002
        4709  -735.23913274578138        7.9626246587166924E-002
        4710  -730.10074175946841        8.3863932822846432E-002
        4711  -728.70021501936708        8.5115608482676880E-002
        4712  -729.82616021231343        8.9645436999881631E-002
        4713  -734.39887752333811        8.9314030089037919E-002
        4714  -735.27508429053319        9.4067297412106496E-002
        4715  -728.93623256293813        8.7028239077585973E-002
        4716  -729.34614238034624        8.3553899341632418E-002
        4717  -730.91124185698959        8.3245012011764263E-002
        4718  -729.43001374211167        7.9185103924545544E-002
        4719  -732.82019632457218        7.9626246587166910E-002
        4720  -723.61159568967912        7.8600713148952756E-002
        4721  -723.37183132160953        8.1264890660043040E-002
        4722  -722.41465351243687        8.5589785068032956E-002
        4723  -716.66210751171104        8.5273371347285395E-002
        4724  -717.67049955055563        8.4958127364755984E-002
        4725  -717.16442485892253        8.1566430589960548E-002
        4726  -720.74893480235505        8.0515908863883601E-002
        4727  -718.87181083945450        9.0479333467378270E-002
        4728  -716.16310302523630        9.3546137772135898E-002
        4729  -718.68222386532591        8.7351153963488082E-002
        4730  -720.35722692294860        8.0069837324134321E-002
        4731  -725.92092398882073        8.2020834808250342E-002
        4732  -726.17600099613037        8.4019370682729494E-002
        4733  -728.28488790383039        8.9314019441976492E-002
        4734  -733.23263214677854        8.5748426824982973E-002
        4735  -736.07224760029771        9.3719532316298024E-002
        4736  -736.34693683279977        8.9148775726972010E-002
        4737  -734.86723735149337        8.7189541830465303E-002
        4738  -732.48799798769335        8.7675277464183465E-002
        4739  -733.08053249139493        8.7351153963488068E-002
        4740  -736.19572942271407        9.3719532316298010E-002
        4741  -736.52380508559895        9.0815058917376776E-002
        4742  -734.00851116255285        9.3027876594904954E-002
        4743  -730.98065015448378        9.0144838382378148E-002
        4744  -736.81964285302195        8.7351148756953725E-002
        4745  -737.27435923871440        8.1566420866484884E-002
        4746  -739.02077716626843        8.2020829919427760E-002
        4747  -735.40781571203149        8.4019365674784893E-002
        4748  -736.34103839312297        8.5273361181907995E-002
        4749  -734.04790470427201        8.4175096639383967E-002
        4750  -730.57191801429838        9.1999946609210820E-002
        4751  -730.58295382166853        9.1659835398602466E-002
        4752  -734.18005608756619        9.3027865505118559E-002
